country_string,eastings,country,region,longitude,uk_region,postcode,latitude,northings,Transaction unique identifier,Price,Date of Transfer,Property Type,Old/New,Duration,District,County,PPDCategory Type,Record Status - monthly file only
England,544500,ENG,East Sussex,0.05058,South East England,BN9,50.79536,101600,{BF1D769E-E689-4448-B061-8FEDF8D03C36},143000.0,2000-06-23,D,N,F,LEWES,EAST SUSSEX,A,A
England,544500,ENG,East Sussex,0.05058,South East England,BN9,50.79536,101600,{57A39E9E-F714-4C68-9E96-6A19E4F00489},165000.0,2006-02-01,T,N,F,LEWES,EAST SUSSEX,A,A
England,544500,ENG,East Sussex,0.05058,South East England,BN9,50.79536,101600,{8FF9A59D-F34F-418C-B7DA-3ED6DC3FFA1D},155000.0,2009-09-04,T,N,F,LEWES,EAST SUSSEX,A,A
England,544500,ENG,East Sussex,0.05058,South East England,BN9,50.79536,101600,{567AB884-F876-481C-A081-38351D622033},156000.0,2004-02-23,T,N,F,LEWES,EAST SUSSEX,A,A
England,544500,ENG,East Sussex,0.05058,South East England,BN9,50.79536,101600,{18049E94-2AD1-4E3F-9991-523CA21DF027},133000.0,2004-08-26,T,N,F,LEWES,EAST SUSSEX,A,A
England,544500,ENG,East Sussex,0.05058,South East England,BN9,50.79536,101600,{B5893778-3B5B-4432-8766-69D9ACE60D62},147500.0,2004-08-27,T,N,F,LEWES,EAST SUSSEX,A,A
England,544500,ENG,East Sussex,0.05058,South East England,BN9,50.79536,101600,{BB0D56A8-0A6A-4011-8CDE-D38032FCD3DE},175000.0,2003-06-20,T,N,F,LEWES,EAST SUSSEX,A,A
England,544500,ENG,East Sussex,0.05058,South East England,BN9,50.79536,101600,{A97C38EE-CC4E-437B-A12C-2F8EBD378694},123500.0,2005-04-12,S,N,F,LEWES,EAST SUSSEX,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{BFAA2271-041C-4B65-9327-4BEE5FA46239},41000.0,1999-01-08,T,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{53CDD1F6-9FC4-4DAB-A90A-43886932CC78},90000.0,1997-09-05,D,N,F,THE WREKIN,SHROPSHIRE,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{34428D7E-9B36-B86C-E050-A8C06205059C},87000.0,2016-04-18,F,N,L,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{7D2C1A69-B73C-4787-9B6F-8CBB7EB24442},177950.0,2007-08-15,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{C074A2AE-BABD-4C51-9B0C-8139078F12CB},35000.0,2002-03-22,S,N,F,CAERPHILLY,CAERPHILLY,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{5C2818E9-80E5-4B0F-862F-621C533259BD},75000.0,2000-05-05,F,N,L,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{B500CC13-7808-445A-B39F-2A5207DD0383},140000.0,1999-07-14,D,N,F,WREKIN,WREKIN,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{2968658C-88F2-4CE4-875A-05D3F8EE3EB4},135000.0,2007-11-30,S,N,F,WREKIN,WREKIN,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{A687D476-8000-48F1-A54E-F66CDAEC5484},83000.0,2000-04-07,S,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{9731C13D-BA93-4852-B64B-8E65BBBB28F4},36000.0,1995-01-31,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{D6CCCEE6-03C8-4543-B33D-C57ED192AB47},124900.0,2013-05-17,S,N,F,WREKIN,WREKIN,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{C5A6AA5D-F6B4-48DA-B8F3-409848A67EDD},225000.0,2008-06-26,S,N,F,STAFFORD,STAFFORDSHIRE,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{5376B385-33B6-34C1-E053-6B04A8C09FF6},137000.0,2017-05-19,F,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{23744ED6-C958-40E7-9E51-17ACD95FE0AE},115000.0,2001-08-31,D,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{4191BE5C-A68C-42F9-9EFB-75D8D0DE8C23},110000.0,2003-08-29,S,N,F,WREKIN,WREKIN,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{66FDD78F-A904-4339-AF5F-969D4C67A04D},83950.0,1995-11-16,D,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{B35BB924-C519-4305-9E7B-0F583B942785},54500.0,2006-08-01,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{9D8156F1-4278-404D-AA0D-026029B376BB},195000.0,2014-03-17,S,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{2AC10E4F-44AD-1AF6-E050-A8C063052BA1},259000.0,2015-09-29,S,Y,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{84E613E2-8729-491A-9980-DF44108A8496},116000.0,2006-06-14,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{B880CEBB-1A98-4782-9508-429FF831A660},137950.0,2007-08-07,F,N,L,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{21E5FEB7-A3C0-2439-E050-A8C06205342E},105000.0,2015-05-05,T,N,F,NEWPORT,NEWPORT,B,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{9A780301-303E-4BE6-8534-84D928ECBDB6},93000.0,2003-01-31,T,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{21E5FEB7-6E32-2439-E050-A8C06205342E},104000.0,2015-04-22,T,N,F,NEWPORT,NEWPORT,B,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{09BC731A-FD5C-4C5F-90DD-C664F4BF3D54},175000.0,1999-08-27,D,Y,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{49B78529-D29D-7921-E050-A8C063056E8D},245000.0,2016-11-30,D,Y,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{BC4FC782-66AA-4E86-9F30-5A89B2C26A5D},55000.0,1997-08-13,D,N,F,THE WREKIN,SHROPSHIRE,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{683DEAD9-ACEC-4455-B265-3E3700F515E5},55000.0,1997-05-15,S,N,F,PEMBROKESHIRE,PEMBROKESHIRE,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{50F18103-7EE6-9FD5-E050-A8C063054923},229950.0,2017-03-31,D,Y,F,WREKIN,WREKIN,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{07B5D8D0-0A32-4986-8753-39C9B27631FF},237000.0,2007-09-21,D,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{84DBE3C1-D707-453B-A53E-903F258DF59E},135000.0,2011-09-27,S,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{369DFB16-8E27-3A19-E050-A8C0620518C6},3000000.0,2015-11-24,O,N,F,NEWPORT,NEWPORT,B,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{726018C5-A7B5-4D08-AA16-41D5DD525C3B},73950.0,2002-09-27,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{652AC42D-233D-49FB-A735-854D9BC496C7},135000.0,2010-02-17,D,N,F,CAERPHILLY,CAERPHILLY,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{259A2F28-C8EC-4C42-A1D3-3B03B82E1213},270000.0,2006-05-12,D,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{1852EC06-3B83-409A-95A9-C6F080AF3D75},111995.0,2002-01-31,D,Y,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{C63CC28D-23A5-472A-9657-9FC97311FC13},52750.0,2003-02-11,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{F2719C10-5B82-4777-B247-F7DD27E112C7},100000.0,2009-12-11,T,N,F,CAERPHILLY,CAERPHILLY,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{D9131BC4-E9D5-405B-B67D-2C5047F2B775},280000.0,2006-02-15,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{26EABD7A-FB1D-4408-9FFF-CD77D843FD00},88000.0,1997-11-28,D,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{3914047A-4A04-3206-E050-A8C063057647},132000.0,2016-06-17,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{E443D898-A641-41AE-B533-DE81AD3E4661},129950.0,2010-09-10,S,N,F,CAERPHILLY,CAERPHILLY,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{B8CD3F1A-AC1A-4184-BAFA-5C5BF91C015B},35500.0,2003-01-13,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{2A289E9F-E61D-CDC8-E050-A8C063054829},56000.0,2003-07-16,T,N,L,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{0FCB8F1F-C8A3-453F-8662-C84861189D79},160000.0,2009-09-23,S,N,F,PEMBROKESHIRE,PEMBROKESHIRE,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{BAD09E7D-3C0F-429C-9BCA-63907237AC5F},46000.0,2003-01-07,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{042D24E7-9DF4-486F-953B-385468885DEE},89950.0,2002-06-28,S,Y,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{45FA98F4-5CD6-497F-BB58-4A0A35679CC2},106000.0,2008-11-28,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{C641A1CF-8C3F-43D5-BFD3-BC57D1AFDFA8},92000.0,2014-01-31,T,N,F,CAERPHILLY,CAERPHILLY,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{8E251B1A-8E7E-4FA6-8285-7C76202B58AB},59950.0,2003-06-03,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{C7CA5A39-766B-45D7-A00B-F064E8165943},125000.0,2014-04-16,T,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{8967DE17-F2C9-4470-A8A6-C8D2D1364799},87000.0,2005-10-24,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{CD98BE04-6D4E-4113-AD1E-880E5AFBDB08},38500.0,2011-11-14,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{1ECF8057-1677-4037-9CDE-C4E264F13C8A},37950.0,2000-05-15,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{D2F77E3A-9578-4A11-9527-DEBABA6C3871},160000.0,2008-01-25,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{9176B5FD-8D8B-453B-BF13-9C6CACD67F34},210000.0,2004-04-02,D,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{46E6C80D-E6D1-4CD5-A1F2-A99FC1EF43CB},139500.0,1999-11-05,D,N,F,WREKIN,WREKIN,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{21E5FEB6-5AA4-2439-E050-A8C06205342E},68000.0,2015-04-29,F,N,L,NEWPORT,NEWPORT,B,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{E7007A8B-E5A3-48D6-AA57-FBB35524CD18},166000.0,1999-08-20,D,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{DF05FD08-E3D6-44B0-8042-03F296D29D3A},159950.0,2003-05-07,T,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{FE1F2492-5005-474A-9ABB-C478F74FCBA1},42000.0,1997-12-19,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{F16206FA-1272-4F86-A2EF-2F70E0917E6E},340000.0,2010-11-04,D,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{6887E112-C128-431C-B7C4-0179C0E08A57},117000.0,2004-06-25,D,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{2A289EA0-B4D9-CDC8-E050-A8C063054829},32000.0,1999-09-30,T,N,L,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{07BA04D0-1E3E-44AD-A082-D425263E46A1},56000.0,2011-09-05,F,N,L,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{169083CE-AAFF-4552-A96A-66354F09D531},23500.0,2002-01-31,F,N,L,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{C03431AB-0B9D-4352-B1CC-AA44D79E8E6D},186950.0,2003-11-12,D,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{42A5A708-F3F3-56E8-E050-A8C06205331E},210000.0,2016-11-18,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{5AF41229-1210-4358-8CEA-726CAE33452D},129750.0,2000-08-25,S,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{59D9FD54-E66B-45F7-85C6-94A89D94760D},64000.0,2010-04-12,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{7BA208D4-266E-4104-B046-CF364DEC5952},83950.0,2002-10-04,D,N,L,CAERPHILLY,CAERPHILLY,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{35A1F0C8-0A94-4089-B9F9-608F5E83702B},73500.0,2002-03-22,T,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{1F698B3B-FCD7-4010-879E-DAF1563BA13F},50000.0,1998-07-27,D,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{27B01C11-3C5D-4D3A-92A4-530F9D6DE933},20670.0,2002-10-28,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{C5A76275-11F7-4B2A-BA6B-C98D272B76B6},179995.0,2003-04-10,D,Y,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{B9831E59-B898-4531-8243-FC5336222C34},81000.0,2006-08-18,T,N,F,CAERPHILLY,CAERPHILLY,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{B2DF525D-00CD-4B25-928B-8F29FA8719F5},126000.0,1998-06-17,D,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{7DE62D23-DE51-44E1-9162-4405B0911EE6},45000.0,1997-12-05,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{C4DC0BF6-0058-400F-9AA0-646C4BAAFFFB},43000.0,2000-08-11,T,N,F,CAERPHILLY,CAERPHILLY,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{56A76403-207C-46BD-A4BA-7BB55DEF2ACC},115000.0,2007-05-25,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{88B66646-D9C0-4C18-9D0C-5B231CCB09CA},247500.0,2004-11-02,D,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{0837B567-5268-4A2F-9AE5-AF5BEB8880EB},40000.0,1998-02-25,T,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{7FCEC902-90E9-4759-85DF-A2AB23AEFB25},187500.0,2013-07-31,S,N,F,WREKIN,WREKIN,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{FBC09AF9-233E-4209-80E0-854893B31A8D},65000.0,2001-08-24,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{5376B386-446E-34C1-E053-6B04A8C09FF6},301000.0,2016-12-22,O,N,F,NEWPORT,NEWPORT,B,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{2AC10E50-0201-1AF6-E050-A8C063052BA1},150000.0,2015-12-10,T,N,F,WREKIN,WREKIN,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{F6E85215-80D6-4156-9568-36CBE6BCFA98},41500.0,1997-02-14,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{AAADD7BA-A8C8-46DE-AD80-8CE48391D043},36000.0,1998-01-19,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{7C11AE03-0E62-4967-8CF5-F2F97F294B75},100000.0,2002-05-24,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{FA25DB4E-E19A-4F91-B2F4-A0A87D28C558},122000.0,2003-06-11,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{997E6509-AFA2-4AD0-B6D0-8B1A3C69813A},287500.0,2013-11-05,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{9E1C6CB3-9EDF-45E9-8A9C-75F16D66DE42},39950.0,1999-08-13,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{FA419B68-DBDB-41BE-B4D8-49FBF857A9EC},96000.0,2002-08-22,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{A7018600-1960-43EA-84D6-119155678DC1},213000.0,2006-06-22,S,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{3D7BF928-A6C7-4344-AED4-33D6096A516A},49500.0,2009-08-28,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{AAA5081B-20AC-4806-B6AF-0110CD088593},36000.0,1999-09-30,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{B375C686-0E1A-435E-A412-C0C80E604947},46000.0,1997-09-19,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{21E5FEB6-F150-2439-E050-A8C06205342E},115000.0,2014-10-31,T,Y,F,NEWPORT,NEWPORT,B,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{1D87F6EE-5664-4F94-BCDC-77D43A9DD442},140000.0,2009-11-04,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{47844C80-74E2-8986-E050-A8C063056488},75000.0,2016-12-13,T,N,L,CAERPHILLY,CAERPHILLY,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{381319C6-266C-48C7-874F-5C014DF2EA9C},199995.0,2002-10-25,D,Y,F,WREKIN,WREKIN,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{B5D8D29A-375A-44F1-B1E5-F070F626A1A7},87500.0,1997-09-18,D,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{D89AC005-E11A-4950-9A05-CB944D1B8591},118000.0,2014-08-29,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{4E9A962C-FC51-431A-A30F-6949BA8E1027},21500.0,1997-10-31,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{7733F5B8-722D-4296-A5E5-818DF023489F},70000.0,2013-11-01,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{5241DC4E-8DED-4182-9B54-3178CC1B048A},56000.0,1996-10-24,D,N,F,THE WREKIN,SHROPSHIRE,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{213C124F-8D1F-4167-9A68-C9287FB8ABB7},167500.0,2006-02-16,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{6D93FD51-6A23-4E52-BEE8-3272339AB6A8},46000.0,2000-03-17,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{59C07AEE-13D4-48A5-8243-7588D09C498F},144000.0,2006-11-30,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{7F7A1B36-61FD-4DE1-AE68-AAE583C05744},45000.0,2001-02-26,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{06211DC9-E17B-4689-9B95-A134741EC4A4},79950.0,2002-08-02,F,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{E1173153-B98B-475E-BE04-C05DB4668ADA},95000.0,1998-05-08,D,Y,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{33CD7714-C4CA-4A0B-B30D-40B01EFECC9E},128000.0,2012-01-12,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{E4E1E866-BB3F-4F45-B1BA-84F40CEBE0BE},160000.0,1999-05-26,D,N,F,WREKIN,WREKIN,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{1A245FD9-4608-47B8-BDE9-C54DC04C0502},58000.0,1996-10-11,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{2FD36066-29EC-4BF8-E050-A8C0620562B1},225000.0,2016-03-09,D,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{928623E7-FC45-4720-9B1C-E73B2B47902E},149000.0,2002-11-08,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{42F1EA67-07D1-417C-8CFE-30E7ED114687},85000.0,2005-07-29,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{97E524F1-9F2B-425E-9626-6914B8E1D6C2},300000.0,2005-08-05,D,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{FB90BE9A-477B-4635-BA31-861D88AA0059},32500.0,2002-03-08,T,N,L,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{42A5A708-F20E-56E8-E050-A8C06205331E},62800.0,2016-07-29,T,Y,L,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{056AFAC5-7E6D-49A3-B655-1531D9B044CC},85950.0,1997-09-19,D,N,F,TORFAEN,TORFAEN,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{2A289E9F-6A0B-CDC8-E050-A8C063054829},149000.0,2004-11-05,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{5A8DD579-6247-4FC8-91DF-2ECF331F7AE3},95000.0,2004-05-31,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{201EC960-E6C8-4140-AC8D-8F275CA0C5BD},29250.0,2002-06-07,T,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{EB511969-B5E4-4703-8E77-84AF306FE35A},83000.0,1997-05-20,D,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{07C17807-1783-4D00-A303-31B48168887F},169000.0,2004-02-27,S,Y,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{E383F2B8-AC59-486D-997A-1DB2EDC7B148},124000.0,2007-09-28,T,N,F,ISLE OF WIGHT,ISLE OF WIGHT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{7EE1EF47-0483-408C-9B02-CBE8B5FC8F65},155000.0,2007-04-05,S,N,F,NEWPORT,NEWPORT,A,A
England,552000,ENG,Essex,0.21443,East of England,CB11,51.99938,235800,{D742A834-3AED-4EE5-B99F-A6E417E65226},171250.0,2002-06-28,D,Y,F,NEWPORT,NEWPORT,A,A
